52	tawshīt al-mīzān
al-ṣan‘ah. shoghl. ḥijāz kabīr. tawshīḥ mujtathth lābin sahil
6	al-layl laylun ‘ajībun	gharr ṭalq al-muḥayyā
6	qad zār fīh al-ḥabīb	ḥayyā al-fu’ād fa’aḥyā
6	bihinn ‘ayshun khaṣībun	ḥayth āirtashafnā al-ḥumayyā

6	waḥuzt a‘lā maqāmin	walam nazal fī ānishirāḥin
6	washamlunā fī āintiẓāmin	‘alá zuhūr al-biṭāḥ

al-ṣan‘ah. ḥijāz kabīr. tawshīḥ mujtathth llshshtrī
6	qūlūā liman lays yadrī	al-ḥubb amrun ‘aẓīm
6	anā ḥabībī fī ṣadrī	fī wsṭ qalbī muqīm
6	mawlāy wāujbur lī kasrī	ant al-ghafūr al-raḥīm

6	aḥyānī ba‘damā afnānī	wāsqānī khamrun ‘atīq
6	ṣār jamī‘ man yarānī	yaqūl miskīn ‘ashīq

al-ṣan‘ah. shoghl. ḥijāz kabīr. qaṣīdah. kāmil lābin al-fāriḍ
39	qul lil‘adhūl aṭalt lawmī ṭāmi‘an	inn al-malām ‘an al-hawá mustawqif
39	da‘ ‘ank ta‘nīfī wadhuq ṭa‘m al-hawá	fa’idhā ‘ashiqt faba‘d dhāk ‘annif

al-ṣan‘ah. tkhlīl. ḥijāz kabīr. qaṣīdah. basīṭ
12	qul lilladhī lāmanī fīh wa‘annafanī	da‘nī washa’nī wa‘ud ‘an nṣḥik al-samij
12	fāllawm lu’mun walam yumdaḥ bih ḥadun	wahal ra’ayt muḥibban bi-al-gharām hujī

al-ṣan‘ah. ḥijāz kabīr. qaṣīdah. sarī‘
8	wa’ashnab al-thaghr lah shafatun	yugharrid al-naḥl ‘alá wirdihā
8	mā dhāk ilā ḥasadan mudh ra’at	ruḍābahā a‘dhab min shahdihā

al-ṣan‘ah. ḥijāz kabīr. zajal
12	yā malīḥ māylak shabīh	al-ilah qad faḍḍalak
4	qul lī yā laḥẓ al-ghazāl	ādamī ant aw malak

4	qul lī yā al-badr al-munīr	ayā ftnh lilbashar
4	ṭarrazūā khaddak kathīr	bi-al-banafsaj wal-zahar
4	‘lāsh narāk tasīr	yā malīḥ taḥnī al-shifār

12	al-ḥawājib kālnibāl	hum sababī fī al-halak
4	qul lī yā laḥẓ al-ghazāl	ādamī ant aw malak


al-ṣan‘ah. ḥijāz kabīr. zajal
6	atānī min al-khuld	ghuzayyal min al-kawthar
6	rīquh ‘asal shahd	thaghruh min al-jawhar
6	wzānuh ‘alá al-khadd	nuqayṭah min al-‘anbar

8	wrdtun thamm maghrūsah	min shaqā’iq al-nu‘mān
6	rāhā thamm maḥrūsatin	biṣūārm al-ajfān

al-ṣan‘ah. ḥijāz kabīr. zajal
8	hanīyā wabushrá	anā zārnī al-ḥabīb
8	wasamaḥ bizawrā	wanaká lī al-raqīb
8	wasaqānī khamrā	waṭafá nār al-lahīb

9	wajaddad ‘alayyā	al-gharām wānā tā’ib
8	qulūā lī hanīyā	yā jam‘ al-ḥabā’ib

al-ṣan‘ah. ḥijāz kabīr. khufayf
24	tawshīh
20	yā mulūk al-jamāl naḥn usārá	fī hawākum laqad ‘adimnā al-fidā’
20	irḥamūnā fa’innamā yarḥam al-l	h ta‘ālá min khalqih al-rḥmā’

al-ṣan‘ah. ḥijāz kabīr. tawshīḥ llshshtrī
18	‘indamā ji’t lilddiyār	wadumū‘ī ‘alá al-khudūd
18	wafu’ādī ‘alá al-jimār	nāruhā tashta‘il wuqūd
12	qult yā qalbī āṣṭibār	al-ladhī fāt lā ya‘ūd

12	aḥraq al-shawq aḍl‘ī	wanaqūl ‘indamā ẓahar
18	zād fīkum tawallu‘ī	mā yufīdnī siwá al-ṣabar

al-ṣan‘ah. shoghl. ḥijāz kabīr. tawshīḥ muqtaḍab lilmu‘tamid bn ‘ubbād
78	tawshīh
39	mā nansá ḥabībay	wakhuyyir ‘alī
