al-ṣan‘ah. shoghl. raṣd al-dhayl. tawshīḥ
6	‘uj bi-al-ḥimā	wāinzil bikhayr wād
4	sallim ‘alá	ajall khayr hād

4	waqif hunāk	taghnam muná al-ziyārā
4	‘ind al-arāk	qalbī yashubb nārā
4	wāis’al mawlāk	idhā amsayt jārā

6	wabuḥ bimā	aḍramt fī al-fu’ād
4	sallim ‘alá	ajall khayr hād

al-ṣan‘ah. shoghl. raṣd al-dhayl. khufayfun li’abī bikrun bn al-qbṭūrnh
24	yā akhī qum tar al-nasīm ‘alīlan	bākir al-rāḥ wal-mudām shamūlā
24	fī rīāḍin ta‘ānaq al-zahr fīh	mithl mā ‘ānaq al-khalīl al-khalīlā

al-ṣan‘ah. raṣd al-dhayl. zajal
8	naktub kitāb nursil salām	wanarqum fī al-asṭur khuḍū‘
8	min al-‘ashīq al-mustahām	liman sakan bayn al-ḍulū‘
8	qul lī wakīf numsik zimām	wal-qalb yaṭma‘ fī al-rujū‘

8	‘umrī mā nansāk yā qamar	walaw taghīb aw tanḥajab
8	walā nazūl ‘alá al-athar	naṣraf kitāb fī athar kitāb

al-ṣan‘ah. shoghl. raṣd al-dhayl. qaṣīdah. munsariḥ
30	in aḥsanūā aḥsanūā li’anfusihim	wa’in asā’ūā fabi’s mā ṣana‘ūā
30	ghadan tujzá al-nufūs bimā kasabat	wayaḥṣud al-zāri‘ūn mā zara‘ūā

al-ṣan‘ah. raṣd al-dhayl. zajal
10	tayyahtanī bayn al-anām	yā durratin fī lubb al-ṣadaf
10	da‘awt qalbī al-mustahām	limasjid al-ḥubb ā‘takaf
10	saqaytanī ka’s al-gharām	kamā suqīt min salaf

8	waghunj al-ashfār al-ruqūd	wal-khāl mithl al-‘anbar
10	wanūr ḍiyā dhāk al-jabīn	mithl al-hilāl al-nā’ir

al-ṣan‘ah. shoghl. raṣd al-dhayl. tawshīḥ hazaj
21	lāsh yā ‘ashīyah lā	tulhimnī unsan maḍá
21	wakās mudām ḥalā	yulhijnī lammā aḍā


al-ṣan‘ah. shoghl. raṣd al-dhayl. zajal
22	mālat al-shams ilá al-ghurūb yā ‘ushshāq	mujlīyatan kāl‘arūs
22	subḥān al-lah mā abda‘ al-shumūs ḥīn takhfaq	watubāhī al-nufūs
22	amā tasbī min ‘uqūl ḥīn tashraq	‘alá tilk al-ghurūs

10	a‘dhirūnī	li’anniī gharīb
14	waṣilūnī	wāutrukūā ḥadīth al-raqīb

inshād
	idhā kannat dhā ‘ishqun w wajdun w riqqah ‘alayk biruṣṣad al-dhayl kann bih munshidan

al-ṣan‘ah. shoghl. raṣd al-dhayl. tawshīḥ lābin baqqī
6	anā bi-al-afrāḥ	fī ‘ayshin khaṣīb
14	zāranī al-ḥabīb	fī ghflt al-raqīb

14	ṣāḥ mā aḥlá	ghazālan anīsā
14	afrigh al-ṭilā	‘alaynā ku’ūsā
14	al-hawá qad wallá	‘alaynā ra’īsā

6	qamarun qad lāḥ	min fawq al-qaḍīb
14	sha‘ruh al-ghirbīb	bimiskin waṭīb

al-ṣan‘ah. raṣd al-dhayl. zajal
