al-ṣan‘ah. iṣbahān. zajal
0	alā yā raqībī	‘ishqī ḥalāl
0	ṣāfī ‘ajīb	mā fīh khbāl
0	tawḥīdī al-mujīb	al-lah dhū al-jalāl
				
0	hadhā maqṣidī	wahadhā mā kān
0	qulaybī al-ṣadī	saknūā mā sakan
				
al-ṣan‘ah. shoghl. iṣbahān. tawshīḥ
0	nahwá min al-ghizlān	ẓabīan ṣaghīr fttān	mā luh qarīn
0	qad asḥar al-adhhān	wal-‘aql wal-diyān	wal-‘ālamīn
0	‘alá al-ẓibā sulṭān	binqudrat al-raḥmān	ja‘luh amīn
				
0	iṣbir ‘alá hajrī	aw thamm huw ghayray	ant fī al-khiyār
0	man ya‘shaq al-ghizlān	lā budd min khidhlān	aw min nifār
				
al-ṣan‘ah. iṣbahān. tawshīḥ mjzū’ al-khufayf
0	ant ḥlá min al-muná	wamin al-mā’ a‘dhab
0	ant min kull ṭayyibin	ṭāb lilnnafs aṭyab
0	mā tará al-qalb yaltafit	‘an ḥadīthak wayu‘jab
				
0	qad maḍá al-‘umr wāistawá	min walū‘ī wafikratī
0	yā munā’ī mā lī dawā	ilā waṣlak yā bughyatī
				
al-ṣan‘ah. shoghl. iṣbahān. zajal
0	waṣlak ḥayātī	wajannatī wana‘īmī	wabasātīnī
0	surūr ḥayātī	warawḍatī wanasīmī	warayāḥīnī
				
al-ṣan‘ah. shoghl. iṣbahān. zajal
0	ubtuliyat bi‘ishqah	‘an awwal ṣiyāmī
0	wanat‘ab wanashqá	wayazdād gharāmī
0	wānṣīḥ fī al-ziqqah	man yafham kalāmī
				
0	mā nadrī mā n‘raf	rānī fī al-mashīyā
0	warabbī balānī	huw ya‘fū ‘alayyā
				
al-ṣan‘ah. zūrknd. zajal llshshtrī
0	yā ‘ajbī fīman yakun ya‘shaq	wayafshī lil‘ibād sirruh
0	hadhāk miskīn yūṣaf aḥmaq	waẓannī mā yakhtalif amruh
0	wānā jismī faná waraqq	waḥibbī lam ajid ghayruh
				
0	tajidnī ‘indamā yudhkar	watash‘al fiī al-qalb niyarānuh
0	man yahwá al-malīḥ yaṣbar	‘alá ṣadduh wahijrānuh
				
al-ṣan‘ah. shoghl. iṣbahān. zajal
0	mā āḥlá al-raḥīq	mā bayn al-aḥdāq
0	hāj al-‘shīq	wahayyaj ashwāqī
0	fakun labīq	yā ayyuhā al-sāqī
				
0	isq al-malīḥ jahduh	wāink al-raqīb waḥduh
0	al-lah al-karīm	yatūb ‘alá ‘abduh
				
al-ṣan‘ah. iṣbahān. qaṣīdah. munsariḥun limuḥammad al-slāmī
0	bdā’‘ al-ḥusn fīh muftariqah	wa’a‘yun al-nās fīh muttafiqah
0	shām alḥāẓih muṭawwaqatun	fakull man rām laḥẓah rshqah
0	qad katab al-ḥusn fawq wajnatih	hadhā amīrun waḥaqq man khlqah
				
al-ṣan‘ah. zūrknd. zajal
0	bi-al-lah yā zayn al-ṣighār	kuff al-jafā
0	ash‘alt fī qalbī jimār	mā tanṭafā
0	ilá matá min dhā al-nifār	ṣabrī ‘afā
				
0	qul lī āsh ‘alay min ḥasūf	wāsh zallatī
0	lāsh yā ghazālī mā tarūf	‘an miḥnatī
				
al-ṣan‘ah. iṣbahān. zajal
0	astaghfir al-lah yā ḥabībī	fīmā jará
0	walā tuwākhidhnī bidhunūbī	yā jawharā
0	hal yajma‘ al-lah shamlī bikum	yā man srá
				
0	yā hal tará sā‘at al-wiṣāl	hal sata‘ūd
0	watashtafī min al-kuḥūl	‘aynān sūd
				
mawwāl
0	hum ‘alimūnī al-bukā’ māknt a‘urfah	fiyā liyattahim ‘alimūnī kayf āibtasamū
0	thamm araḍi‘ūnī laban al-ḥabb man ṣigharī	falammā tu‘ulliqt rūḥay bihim faṭamawā
				
al-ṣan‘ah. iṣbahān. zajal
0	amā qad khafiyat fī al-hawá	wal-yawm qad ẓahar mā khafiyat
0	qulaybī uḥiss ānkawá	wānā min ‘uqaylī duhiyat
0	nṣīḥ min lahīb al-jawá	faniyat yā muqābil faniyat
				
0	mā lī fī al-maḥabbah ākhtiyār	walā min ‘adhūlī amān
0	unẓur kīf kusiyat al-āiṣfirār	walays al-khabar kāl‘iyān
				
al-ṣan‘ah. iṣbahān. zajal
0	na‘shaq al-shamā’il	washakl al-mashākil	wal-‘uyūn qawātil	kālsihām
0	wanab‘ath rasā’il	min dam‘ī al-sā’il	wafīhim masā’il	wal-dhimām
0	lā zāl qalbī mā’il	litilk al-manāzil	hadhā al-‘ām waqābil	alf ‘ām
				
0	minkum ta‘allamt al-gharām	mā na‘shaq siwākum	wal-salām
				
0	yā hl al-faḍā’il	antum al-wasā’il	wafīkum masā’il	yā kirām
				
al-ṣan‘ah. iṣbahān. zajal
0	mā bayn mabsam thaghruh aḥlá	min al-‘atīq wirduh
0	bustān khadduh zhruh yujlá	janayt min warduh
				
al-ṣan‘ah. zūrknd. zajal
0	yā ḥibbī mah amā tará	mā āḥlá al-layālī	layālī al-wṣāl
0	irḥam khuḍū‘ī	wamā qad jará lī	bisahr al-layālī
				
0	min nār al-ashwāq
0	‘āljiwā al-‘ushshāq
0	irḥamūā al-mushtāq
				
0	irḥamūā man dhāq al-hawá	waḥāluh kaḥālī	bisahr al-layālī
