8	tawshīt al-mīzān
al-ṣan‘ah. shoghl. raṣd al-dhayl. tawshīḥ mjzū’ al-rajaz
4	yā layl ṭul aw lā taṭul	lā budd lī an asharak
5	law bāt ‘inday qamarī	mā bitt ar‘á qamarak

5	mā lī walillayl al-ṭawīl	jafnī muwalla‘ bi-al-sahar
5	anā al-mutayyam al-qatīl	anā al-mutayyam al-qatīl
5	lā budd min ḥibbī yaṣil	bi-al-layl aw ba‘d al-saḥar

4	raghman ‘alá anf al-‘adhūl	yā layl badrī adbarak
5	lammā aḍā’ qamarī	mā wajadt atharak

al-ṣan‘ah. raṣd al-dhayl. zajal
4	mā āibda‘ jamālak	yā nūr ‘aynay	yā nūr ‘aynay	mā āibda‘ jamālak
4	mā ābhá kamālak	salibt dihnī	salibt dihnī	mā ābhá kamālak jud biwiṣālak
4	jud biwiṣālak	in ghibt ‘annī	in ghibt ‘annī	in ghāb khayālak
4	in ghāb khayālak	yaghīb ‘aqlī	yaghīb ‘aqlī	ḥurmah jamālak
4	ḥurmah jamālak	qul lī āshnū ‘amlī	qul lī āshnū ‘amlī

al-ṣan‘ah. shoghl. raṣd al-dhayl. mujtathth
5	lawlāk mā himt wajdā	walā ta‘ashshaqt najdā
5	walā marart birab‘in	ilā ja‘altuk qaṣdā
5	yā qātilī bi-al-tajannī	ij‘al lihajrik ḥaddā

4	nadhart yā ṣāḥ ‘ahdā	ṣiyām shahrin wa‘ashrin
5	yawm arāk yā ḥabībī	mā bayn saḥrī wanaḥrī

al-ṣan‘ah. shoghl. raṣd al-dhayl. tawshīḥ
9	yā rabrabī yā ghazālī	ayā badī‘ al-muḥayyā
9	adir ku’ūs al-dawālī	is‘ waṭuf bi-al-ḥumayyā
7	yā badr qadruk ‘ālī	yafūq najm al-thurayyā

4	law zār yawman khayālak	lanilt minh naṣībī
9	an‘im wajud biwiṣālak	yā mumriḍī yā ṭabībī

al-ṣan‘ah. raṣd al-dhayl. tkhmīs mkhl‘ al-basīṭ
10	sam‘ī limā qultah yulabbī	waqad aṭā‘ al-gharām lubbī
	fayā hilālan min dūn ḥujb	inn hawāk al-ladhī biqalbī

	ṣayyaranī samī‘an muṭī‘ā

10	qult ḥabībī turīd ḥatfī	qāl wamā bik shibh ḍa‘f
	qult ahadhā walays yakfī	akhadht ‘aqlī wanawm ṭarfī

	salabtanī al-‘aql wal-hujū‘ā

mawwāl
0	ahallā biṭayfik zā’iran aw ‘ā’id	tufaddīk nafsuy ghā’iban aw shāhid

0	yā man ‘alá ṭayf al-khayāl aḥālanī	ataẓunn ṭurafay mithl ṭurafik rāqidan

al-ṣan‘ah. shoghl. raṣd al-dhayl. zajal
16	al-shawq ‘allamnī al-sahar	ḥattá āshtahar	ḥubbī walam yakhfā
16	al-dam‘ min ‘aynay ānhamar	mithl al-maṭar	wanārī lam tuṭfā
10	idhā yajī’ waqt al-saḥar	tash‘al jimār	fī khāṭirī zulfā

12	qad ḥār fī ‘ishqī al-ṭabīb	mudh sārat al-rukbān

16	li’annanī arghab al-mujīb	an yastajīb	lil‘āshiq al-walhān

al-ṣan‘ah. shoghl. ṣīkah. zajal
6	bi-al-lah yā zayn al-ṣighār	kuff al-jafā
6	ash‘alt fī qalbī jimār	mā tanṭafā
6	ilá matá min dhā al-nifār	ṣabrī ‘afā

4	qul lī āsh ‘alay min ḥasūf	wāsh zallatī
6	lāsh yā ghazālī mā tarūf	‘an miḥnatī

al-ṣan‘ah. shoghl. raṣd al-dhayl. zajal
6	badrun badā mustanār	wāmlak lī dhātī
6	lah khudūd kāljullanār	ḥusnah yuwātī
6	mā luh shabīh fī dhā al-bashar	māḍin waātī

4	yā laytah fī ḥaḍratī	umatti‘ fīh muqlatī
6	naghnam al-surūr mā bayn al-budūr	wawujūh ḥisān

al-ṣan‘ah. shoghl. raṣd al-dhayl. zajal
4	mā nansá ḥabībī	wakhayruh ‘alayyā
4	bi-al-sirr al-‘ajīb	wal-naghmah al-dhakīyah
4	idhhab yā raqībī	wazid fī al-mashīyah

5	wāifham dhā al-ma‘ānī	waḥukm al-qaḍīyā
4	warabbī ā‘ṭānī	huw jād ‘alayyā

