mu.1.1.1.s,214.0
mu.1.1.1.e,235.5
mu.1.1.1.s,262.0
mu.1.1.1.e,283.5
mu.1.1.2.e,307.5
mu.1.1.2.s,310.0
mu.1.1.2.e,333.5
mu.1.2.1.s,334.0
mu.1.2.1.e,349.5
mu.1.2.2.e,363.5
mu.1.3.1.s,396.5
mu.1.3.1.e,413.5
mu.1.3.2.s,414.0
mu.1.3.2.e,427.5
mu.1.4.1.s,460.5
mu.1.4.1.e,477.5
mu.1.4.2.s,478.0
mu.1.4.2.e,491.5
mu.1.5.1.s,494.0
mu.1.5.1.e,515.5
mu.1.5.1.s,542.0
mu.1.5.1.e,563.5
mu.1.5.2.s,566.0
mu.1.5.2.e,587.5
mu.1.5.2.s,590.0
mu.1.5.2.e,613.5
mu.2.1.1.s,614.5
mu.2.1.1.e,644.5
mu.2.1.2.s,678.5
mu.2.1.2.e,708.5
mu.2.2.1.s,742.5
mu.2.2.1.e,772.5
mu.2.2.2.s,774.5
mu.2.2.2.e,803.5
mu.3.1.1.s,805.0
mu.3.1.1.e,819.5
mu.3.1.2.s,820.5
mu.3.1.2.e,851.5
mu.3.2.1.s,902.0
mu.3.2.1.e,915.5
mu.3.2.2.s,916.5
mu.3.2.2.e,947.5
mu.3.3.1.s,998.0
mu.3.3.1.e,1011.5
mu.3.3.2.s,1012.5
mu.3.3.2.e,1027.5
mu.3.4.1.s,1028.5
mu.3.4.1.e,1043.5
mu.3.4.2.s,1060.5
mu.3.4.2.e,1075.5
mu.3.5.1.s,1078.5
mu.3.5.1.e,1091.5
mu.3.5.2.s,1092.5
mu.3.5.2.e,1123.5
mu.4.1.1.s,1124.5
mu.4.1.1.e,1155.5
mu.4.1.2.s,1156.5
mu.4.1.2.e,1219.5
mu.4.2.1.s,1316.5
mu.4.2.1.e,1347.5
mu.4.2.2.s,1348.5
mu.4.2.2.e,1411.5
mu.4.3.1.s,1508.5
mu.4.3.1.e,1539.5
mu.4.3.2.s,1540.5
mu.4.3.2.e,1571.0
mu.4.4.1.s,1571.5
mu.4.4.1.e,1606.0
mu.4.4.2.s,1638.0
mu.4.4.2.e,1667.5
mu.4.5.1.s,1668.5
mu.4.5.1.e,1699.5
mu.4.5.2.s,1700.5
mu.4.5.2.e,1763.5
ma.1.1.1.s,1764.5
ma.1.1.1.e,1775.5
ma.1.1.2.s,1777.0
ma.1.1.2.e,1807.5
ma.1.2.1.s,1860.5
ma.1.2.1.e,1871.5
ma.1.2.2.s,1873.0
ma.1.2.2.e,1903.5
ma.1.3.1.s,1956.5
ma.1.3.1.e,1972.5
ma.1.3.2.s,1974.0
ma.1.3.2.e,2003.5
ma.1.4.1.s,2004.5
ma.1.4.1.e,2035.5
ma.1.4.2.s,2068.5
ma.1.4.2.e,2088.5
ma.1.5.1.s,2090.5
ma.1.5.1.e,2108.5
ma.1.5.2.s,2110.0
ma.1.5.2.e,2139.5
in.1.1.1.s,2140.5
in.1.1.1.e,2155.5
in.1.1.2.s,2156.5
in.1.1.2.e,2163.5
in.1.2.1.s,2188.5
in.1.2.1.e,2203.5
in.1.2.2.s,2204.5
in.1.2.2.e,2211.5
in.1.3.1.s,2236.5
in.1.3.1.e,2251.5
in.1.3.2.s,2252.5
in.1.3.2.e,2259.5
in.1.4.1.s,2260.5
in.1.4.1.e,2267.5
in.1.4.2.s,2276.5
in.1.4.2.e,2283.5
in.1.5.1.s,2284.5
in.1.5.1.e,2298.5
in.1.5.2.s,2298.75
in.1.5.2.e,2307.5
in.2.1.1.s,2308.5
in.2.1.1.e,2318.5
in.2.1.2.s,2319.5
in.2.1.3.s,2324.5
in.2.1.3.e,2334.5
in.2.1.4.s,2335.5
in.2.1.4.e,2339.5
in.2.1.3.s,2340.5
in.2.1.3.e,2350.5
in.2.1.4.s,2351.5
in.2.1.4.e,2355.5
in.2.2.1.s,2404.5
in.2.2.1.e,2414.5
in.2.2.2.s,2415.5
in.2.2.3.s,2420.5
in.2.2.3.e,2430.5
in.2.2.4.s,2431.5
in.2.2.4.e,2435.5
in.2.2.3.s,2436.5
in.2.2.3.e,2446.5
in.2.2.4.s,2447.5
in.2.2.4.e,2451.5
in.2.3.1.s,2500.5
in.2.3.1.e,2510.5
in.2.3.2.s,2511.5
in.2.3.3.s,2516.5
in.2.3.3.e,2526.5
in.2.3.4.s,2527.5
in.2.3.4.e,2531.5
in.2.4.1.s,2532.5
in.2.4.1.e,2542.5
in.2.4.2.s,2543.5
in.2.4.2.e,2547.5
in.2.4.3.s,2564.5
in.2.4.3.e,2574.5
in.2.4.4.s,2575.5
in.2.4.4.e,2579.5
in.2.5.1.s,2580.5
in.2.5.1.e,2590.5
in.2.5.2.s,2591.5
in.2.5.2.e,2595.5
in.2.5.3.s,2596.5
in.2.5.3.e,2606.5
in.2.5.4.s,2607.5
in.2.5.4.e,2611.5
in.2.5.3.s,2612.5
in.2.5.3.e,2622.5
in.2.5.4.s,2623.5
in.2.5.4.e,2627.5
in.3.1.1.s,2628.5
in.3.1.1.e,2640.5
in.3.1.2.s,2641.25
in.3.1.2.e,2663.5
in.3.2.1.s,2700.5
in.3.2.1.e,2712.5
in.3.2.2.s,2713.25
in.3.2.2.e,2735.5
in.3.3.1.s,2772.5
in.3.3.1.e,2784.5
in.3.3.2.s,2785.25
in.3.3.2.e,2795.5
in.3.4.1.s,2796.5
in.3.4.1.e,2807.5
in.3.4.2.s,2820.5
in.3.4.2.e,2831.5
in.3.5.1.s,2832.5
in.3.5.2.s,2845.25
in.3.5.2.e,2867.5
in.4.1.1.s,2868.5
in.4.1.1.e,2875.5
in.4.1.2.s,2877.0
in.4.1.2.e,2880.5
in.4.1.3.e,2886.5
in.4.2.1.s,2908.5
in.4.2.1.e,2915.5
in.4.2.2.s,2917.0
in.4.2.3.e,2926.5
in.4.3.1.s,2948.5
in.4.3.1.e,2955.5
in.4.3.2.s,2957.0
in.4.3.2.e,2960.5
in.4.3.3.s,2961.0
in.4.3.3.e,2966.5
in.4.4.1.s,2968.5
in.4.4.1.e,2982.5
in.4.4.2.s,2985.0
in.4.4.2.e,2999.5
in.4.5.1.s,3000.5
in.4.5.1.e,3007.5
in.4.5.2.s,3009.0
in.4.5.2.e,3012.5
in.4.5.3.s,3013.0
in.4.5.3.e,3018.5
in.5.1.1.s,3020.5
in.5.1.1.e,3024.0
in.5.1.2.s,3024.5
in.5.1.2.e,3028.0
in.5.1.3.s,3028.5
in.5.1.3.e,3036.5
in.5.1.4.s,3038.0
in.5.1.4.e,3044.5
in.5.2.1.s,3069.0
in.5.2.1.e,3071.5
in.5.2.2.s,3073.0
in.5.2.2.e,3076.0
in.5.2.3.s,3076.5
in.5.2.3.e,3080.5
in.5.2.4.s,3086.0
in.5.2.4.e,3092.5
