mu.1.1.1.s,291.0
mu.1.1.1.e,315.5
mu.1.1.2.s,322.5
mu.1.1.2.e,340.5
mu.1.2.1.s,390.0
mu.1.2.1.e,411.5
mu.1.2.2.s,418.5
mu.1.2.2.e,434.5
mu.2.1.1.s,435.5
mu.2.1.1.e,449.5
mu.2.1.1.s,450.5
mu.2.1.1.e,467.0
mu.2.1.2.s,519.5
mu.2.1.2.e,537.0
mu.2.2.1.s,657.5
mu.2.2.1.e,671.5
mu.2.2.1.s,672.5
mu.2.2.1.e,689.0
mu.2.2.2.s,741.5
mu.2.2.2.e,758.5
mu.3.1.1.s,770.5
mu.3.1.1.e,771.5
mu.4.1.1.s,774.5
mu.4.1.1.e,785.5
mu.4.1.2.s,798.5
mu.4.1.2.e,809.5
mu.4.2.1.s,810.5
mu.4.2.1.e,821.5
mu.4.2.2.s,822.5
mu.4.2.2.e,833.5
mu.4.3.1.s,834.5
mu.4.3.1.e,845.5
mu.4.3.1.s,846.5
mu.4.3.1.e,857.5
mu.4.4.1.s,882.5
mu.4.4.1.e,893.5
mu.4.4.2.s,894.5
mu.4.4.2.e,905.5
mu.4.5.1.s,930.5
mu.4.5.1.e,941.5
mu.4.5.2.s,942.5
mu.4.5.2.e,953.5
mu.4.6.1.s,954.5
mu.4.6.1.e,965.5
mu.4.6.2.s,978.5
mu.4.6.2.e,989.5
mu.4.7.1.s,990.5
mu.4.7.1.e,1001.5
mu.4.7.2.s,1002.5
mu.4.7.2.e,1013.5
mu.5.1.1.s,1014.5
mu.5.1.1.e,1022.5
mu.5.1.2.s,1023.5
mu.5.1.2.e,1028.5
mu.5.1.2.s,1029.5
mu.5.1.2.e,1034.5
mu.5.2.1.s,1056.5
mu.5.2.1.e,1064.5
mu.5.2.2.s,1065.5
mu.5.2.2.e,1070.5
mu.5.2.2.s,1071.5
mu.5.2.2.e,1076.5
mu.5.3.1.s,1098.5
mu.5.3.1.e,1106.5
mu.5.3.2.s,1107.5
mu.5.3.2.e,1112.5
mu.5.3.2.s,1113.5
mu.5.3.2.e,1118.5
mu.5.4.1.s,1119.5
mu.5.4.1.e,1127.5
mu.5.4.1.s,1158.5
mu.5.4.1.e,1166.5
mu.5.4.2.s,1167.5
mu.5.4.2.e,1172.5
mu.5.4.2.s,1173.5
mu.5.4.2.e,1177.5
ma.1.1.1.s,1179.5
ma.1.1.1.e,1189.5
ma.1.1.1.s,1190.5
ma.1.1.1.e,1201.5
ma.1.1.2.s,1202.5
ma.1.1.2.e,1213.5
ma.1.1.2.s,1214.5
ma.1.1.2.e,1225.5
ma.1.2.1.s,1275.0
ma.1.2.1.e,1285.5
ma.1.2.1.s,1286.5
ma.1.2.1.e,1297.5
ma.1.2.2.s,1298.5
ma.1.2.2.e,1309.5
ma.1.2.2.s,1310.5
