موال
	نَهاري نَهارُ الناسِ حَتّى إِذا بَدا	لِيَ اللَيلُ هَزَّتني إِلَيكِ المَضاجِعُ
	أُقَضّي نَهاري بِالحَديثِ وَبِالمُنى	ويجمعنا الليل الذي هو جامع

الصنعة . استهلال . زجل للششتري
25	أَنَا الَّذِي مَا لِي سَنِيدْ	لِمَنْ نُعَوِّدْ قِصَّتِي
25	حَتَّى بَقِيتْ وَحْدِي فَرِيدْ	حَنَّ الطُّيُورْ مِنْ غُرْبَتِي
17	لَوْ كَانَ جِسْمِي مِنْ حَدِيدْ	ظَنِّيتْ يَذُوبْ مِنْ زَفْرَتِي

14	لِلصَّبْرِ مَا طِقْتُ الرُّجُوعْ	وَلا لَهُ عِنْدِي خَبَرْ
25	فَارَقْتُ أَهْلِي وَالرُّبُوعْ	اللَّهُ يُلْهِمْنِي الصَّبَرْ

	قدوم الحبيب تمام السرور وكأس المحبة علينا يدور
	فأهلا وسهلا بمن زارنا أمير الملاح وتاج البدور

