52	توشية الميزان
الصنعة 1  . رصد . توشيح مجتث
8	اللَّيْلُ لَيْلٌ عَجِيبٌ	أَغَرُّ طَلْقُ المُحَيَّا
8	قَدْ زَارَ فِيهِ الحَبِيبُ	حَيَّا الفُؤَادَ فَأَحْيَا
8	بِهِنَّ عَيْشٌ خَصِيبٌ	حَيْثُ ارْتَشَفْنَا الحُمَيَّا

8	وَحُزْتُ أَعْلا مَقَامٍ	وَلَمْ نَزَلْ فِي انِشِرَاحِ
8	وَشَمْلُنَا فِي انْتِظَامٍ	عَلَى زُهُورِ البِطَاحِ

الصنعة 2  . رصد. توشيح زجل
	أنا قد عيى صبري وجسمي فنى
	وانت يامنى قلبي عأيش في الهنا
	لقاضي الهوى نشكي يحكم بيننا

	يشهد العباد جملة في الحضر والباد
	على من ظلم فينا ورضى بالبعاد

الصنعة 3 . رصد . زجل
5	قَلْبِي تَرَاهُ يَفْرَحْ	وَيَنْشَرِحْ	مَا دُمْتَ حَاضِرْ
5	يَا طَلْعَةَ المِصْبَاحْ	يَا مِصْبَاحْ	بَيْنَ المَحَاضِرْ
5	مِنْ وَجْنَتَيْكَ يَلْقَحْ	وَيَفْتَحْ	مِنْ كُلِّ زَاهِرْ

الصنعة 5 . تخليل  رصد . قصيدة. بسيط لأبي الطيب النَّفْزي
8	أَنْتَ المُنَى وَالمَنَايَا فِيكَ قُدْ جُمِعَتْ	وَعِنْدَكَ الحَالَتَانِ النَّفْعُ وَالضَّرَرُ
8	وَبِي مِنَ الشَّوْقِ دَاءٌ لا دَوَاءَ لَهُ	وَعِنْدَكَ الشَّافِيَانِ القُرْبُ وَالنَّظَرُ

الصنعة 11 . رصد . زجل
29	فِي عِشْقَتِي حَارَ الطَّبِيبْ	وَخُبْرِي مَنْ يَسْتَفْصِلُه
29	وَكُنْ مُحَدَّقْ وَلَبِيبْ	وَاللِّي نَقُولْ لَكْ تَفْعَلُه
29	يَوْمَ نَفَرْ عَنِّي الحَبِيبْ	مَا صِبْت مَنْ نُرْسِلْ لُه

8	وَانْقُولُ لُه يَا زَيْنَ الصِّغَارْ	زُرْنِي وَزَيِّنْ مَحْفَلِي
29	خَلِّ التَّجَنِّي وَالنِّفَارْ	وَارْحَمْ خُضُوعَ المُبْتَلِي

الصنعة 12 . بروالة  رصد . ملحون لسيدي محمد الحراق
10	جَادْ عْلِيَّ بْرْضَاهْ	الحْبِيبْ اللِّي حَبِّيتُو
	زَارْنِي وْنْعَمْ لِيَّ بْالوْصَالْ	حِينْ شْرَقْ نُورْ بْهَاهْ

10	حِينْ شْرَقْ نُورْ بْهَاهْ	كُلّْشِي بْالقَهْر نْسِيتُو
	يَا اهْلِي عَقْلِي إِذَا شُفْتُوهْ زَالْ	مَا بِيَّ غِيرْ هْوَاهْ

10	مَا بِيَّ غِيرْ هْوَاهْ	بَانْ فِيَّ بَعْدْمَا خْفِيتُو
	الغْرَامْ إِذَا هُوَ تْقَوَّى وْصَالْ	مَا يْقْدَرْ مَنْ يَلْقَاهْ

10	مَا يْقْدَرْ مَنْ يَلْقَاهْ	شُوفْ حَالِي حِينْ لْقِيتُو
	حَاطْ بِيَّ وْقْهَرْنِي بْالنّْصَالْ	كُلِّي فْي الحَقّْ فْنَاهْ


إنشاد
الصنعة 13 . رصد . قصيدة. خفيف
20	كُلَّ يَوْمٍ يُحَرِّكُ الوَجْدُ قَلْبِي	وَفُؤَادِي مِنَ الغَرَامِ جَرِيحُ
20	وَمَلِيحٌ يُرِيدُ قَتْلِي وَلَكِنْ	كُلُّ مَا يَفْعَلُ المَلِيحُ مَلِيحُ
20	لَمْ أَجِدْ خَلْوَةً إِلَيْكَ فَأَشْكُو	مَا بِقَلْبِي لَعَلَّهُ يَسْتَرِيحُ

الصنعة 31 . بروالة  رصد . ملحون
14	الحُبّْ اعْسَاكْرُه ابْطَالْ	يَقْهَرْ لْعْشِيقْ بْالنّْصَالْ
	كِيفْ اقْهَرْنِي وْصَالْ	بَجْيُوشُه رَادْ اقْتَالِي
	مْكْوِي مْنْ سُودْ النّْجَالْ	بِيَّا عْرَاضْ الفَالْ

	مْكّْنِّي وْنْضَالْ

14	مَا صِبْتْ مْعَ الهْوَى فْصَالْ	عَنْ حُكْمُه مَا لِي زْوَالْ
	نَخْضَعْ لاَهْلْ الجْمَالْ	بْبْهَاهُمْ شْطْنُوا بَالِي
	مَنْ تْرْكُونِي فْاغْلالْ	مَا بْغَاوْا يْوُفُّوا بْحَالْ

	عَنِّي طَالْ الحَالْ

14	حالي بالحُبّْ دون حال	نترجى ناقذ الأوحال
	تتفاجى جمع الأهوال	نضحى بالفرجا سالي
	ينعم لي ضيا الهلال	وننكي جميع العذال

	ويسعد بي الحال

14	واليوم أمن بغى يسال	بالحب دعوا شي هبال
	بهجراهم للوصل	تاهوا ف البحر المالي
	وانا جفني فيه حال	قيس جرا لو مثالي

	ولا صاب مقال

الصنعة 33  . رصد . توشيح رمل لابن سهل
6	أَيُّهَا السَّائِلُ عَنْ جُرْمِي لَدَيْه	لِي جَزَاءُ الذَّنْبِ وُهْوَ المُذْنِبُ
6	أَخَذَتْ شَمْسُ الضُّحَى مِنْ وَجْنَتَيْه	مَشْرِقًا لِلشَّمْسِ فِيهِ مَغْرِبُ
6	ذَهَبَت دَمْعِي بِشَوْقِي إِلَيْه	وَلَهُ خَدٌّ بِلَحْظِي مُذْهَبُ

6	يَنْبُتُ الوَرْدُ بِغَرْسٍ كُلَّمَا	لَحَظَتْهُ مُقْلَتِي فِي الغَلَسِ
6	لَيْتَ شِعْرِي أَيَّ شَيْءٍ حَرَّمَا	ذَلِكَ الوَرْدَ عَلَى المُغْتَرَسِ

الصنعة 2 . مزموم. زجل
	امش يا رسول الحبيب	بـــحـــق العـهــود و المنى
	عني قل لـه لو طــال المــغيب	و حـــال الــبـعاد بـــينــــنا
	نرغب الإلاه المـجيـب	يــجمـع عـن قــريـب شملنا

	و نــغـنـم مــعـك راحـــتـي	باش ننكي الرقيب والحسود
	شحــال مـــا تطـول غيبـتي	لابـــد الــمـــزار يــعـــــود

الصنعة 36  . مزموم . زجل
54	توشية
9	يَا مُقَابِلْ خَرّْجنِي عَنْ حَدِّي	يَا كَحِيلَ الشِّفَارْ
13	وَفُؤَادِي فِي مَعْرَكِ الجُهْدِ	بَيْنَ مَاءٍ وَنَارْ

13	قَدْ فَتَنِّي بِلَحْظِهِ السَّاحِرْ	الَّذِي هِمْتُ فِيهْ
13	المُزَعْبَلْ الكَوْكَبُ الزَّاهِرْ	مَا لُه فِي النَّاسْ شَبِيهْ
13	وَهْوَ يَرْجِعْ بِقُدْرَةِ القَادِرْ	سَاعَةَ نَلْتَقِيهْ

9	قَدُّهْ فَصَّلْ مِنَ النُّحُولْ قَدِّي	ثَوْبَهُ الاِصْفِرَارْ
13	وَهْوَ يَرْجِعْ مِنَ الحَيَا وَرْدِي	يُشْبِهُ الجُلَّنَارْ

إنشاد
	تلك نار كوت مهجتي	ووصلك فيه جنان النعيم

الصنعة 38  . مزموم . زجل
10	تَيَّهْتَنِي بَيْنَ الأَنَامْ	يَا دُرَّة فِي لُبِّ الصَّدَفْ
10	دَعَوْتَ قَلْبِي المُسْتَهَامْ	لِمَسْجِدِ الحُبِّ اعْتَكَفْ
10	سَقَيْتَنِي كَأْسَ الغَرَامْ	كَمَا سُقِيتُ مِنْ سَلَفْ

8	وَغُنْجُ الأَشْفَارِ الرُّقُودْ	وَالخَالُ مِثْلَ العَنْبَرِ
10	وَنُورْ ضِيَا ذَاكَ الجَبِينْ	مِثْلَ الهِلالِ النَّائِرِ

	صنعة. مزموم. توشيح

	مِنْ صُهَيْبَة بَرَتْ جُهْدِي	مَعَ بَرْقِ اللَّعَجْ
	وَالعِذَارُ عَلَى الخَدِّ	نِلْتُ مِنْهُ حَرَجْ
	اكتسى بالجمال بدري	ورجع للصواب
	رياض خده الجمري	تحلى بالشراب
	والمبيسم كما تدري	لؤلؤ في رضاب
	والشفيفة كما الشهد	صبري منها ارتعج
	صرت مملوك بلا عقد	صريع محتجج

الصنعة 29  . مزموم . قصيدة. قصيدة. متقارب
16	أَيَا فَاضِحَ البَدْرِ عِنْدَ التَّمَامْ	فَهَلْ لَكَ وَاوٌ وَصَادٌ وَلامْ
16	وَهَلْ لا عَطَفْتَ عَلَى عَاشِقٍ	يَهِيمُ بِقَافٍ وَبَاءٍ وَلامْ
16	تَمَلَّكْتَ عَقْلِي بِثَغْرٍ شَنِيبْ	وَرِيقٍ كَعَيْنٍ وَسِينٍ وَلامْ

8	عَلَى عَدَدِ القَطْرِ حُبِّي لَكُمْ	وَعَدَدِ رَاءٍ وَمِيمٍ وَلامْ
16	وَهَلْ يَجْمَعُ الدَّهْرُ مَا بَيْنَنَا	فَيَنْضَمَّ شِينٌ وَمِيمٌ وَلامْ

