الصنعة 1 . شغل - ماية . توشيح مخلع البسيط				
20	وَالخُدُودْ عَنْدَمْ	زَانَتْهَا الثُّغُورْ	مَنْ يَكُنْ مُتَيَّمْ	كَيْفَ لا يَتِيهْ
20	ذَا البَدْرُ المُتَمَّمْ	مَا بَيْنَ البُدُورْ	كَمْ أَبَاحَ مِنْ دَمْ	وَطَرْفُهُ يَحْمِيهْ
				
4	لَهُ القَلْبُ يَصْبُو	فِي هَوَاهُ فَانِي		
13	وَأَعَادَ صَبٌّ	فِي بُحُورْ هَوَانِي		
				
الصنعة 5  . شغل - ماية . زجل				
10	جَفَانِي يَا قَوْمِي الفِرَاقْ	وَالوَحْشُ وَبُعْدُ الحَبِيبْ		
10	وَحُكْمُ رَبِّي قَدْ سَبَقْ	مَقْضِي عَلَيَّ قَدْ كُتِبْ		
8	وَقَلْبِي مِسْكِينْ احْتَرَقْ	وَأَكْبَادِي تَشْعَلْ بِاللَّهِيبْ		
				
4	وَذَا اللَّهِيبْ فِي كَبِدِي نَارْ  	دُلُّونِي بَاشْ هِي تَنْطَفَى		
10	فَارَقْت أَنَا شِبهَ القَمَرْ	يَا سَادَتِي أَهْلَ الوَفَا		
				
الصنعة 6  . ماية . زجل				
6	العَشِيَّة فِي الاِصْفِرَارْ	وَالنُّحُولْ		
6	رَوْنَقَتْ عَلَى الثِّمَارْ	بِالشُّمُولْ		
6	قَدْ كَسَتْ الجُلَّنَارْ	بِالحُقُولْ		
				
4	هِمْتُ مِنْ وَلُوعِي  	مِنْ شِدَّة خُضُوعِي		
4	مِمَّا فِي ضُلُوعِي	عَنْهُ لا أَحُولْ		
				
الصنعة 7 . شغل - ماية . زجل				
10	قُمْ عَايِنِ العَشِيَّة يَا صَاحْ	تُجْلَى بِرَاحْ		
8	الشَّمْس عِنْدَ الغُرُوبْ تَصْفَرْ	اُمْزُجْ عُقَارْ		
				
8	صَفْرَة مِثْلَ السَّنْدَرُوسْ	حُلَّه	فَوْقَ البِطَاحْ	
8	الرَّوْض مِثْلَ العَرُوسْ	يُجْلَى	بَيْنَ اللِّقَاحْ	
8	أَدِرْ عَلَيْنَا الكُؤُوسْ	وَامْلا	وَاسْقِ المِلاحْ	
				
10	اللَّيْلُ قَدْ بَدَا بِالأَفْرَاحْ	مَدَّ الجَنَاحْ		
8	اُنْظُرْ لِذَاكَ الشَّفَقْ يَحْمَرْ	كَالجُلَّنَارْ		
				
الصنعة 8 . شغل - ماية . توشيح				
10	شَمْسُ العَشِيَّة رَوْنَقَتْ	جَمْعَ الكَتَائِبْ وَالبِطَاحْ		
10	عَلَى الغُصُونِ أَشْرَقَتْ	وَزُيِّنَتْ بِهَا اللِّقَاحْ		
10	وَبِالغَلَسِ بَشَّرَتْ	آهٍ عَلَى قَلْبِي الجِرَاحْ		
				
8	تَوَشَّحَتْ بِالاِصْفِرَارْ  	حِينْ غُيِّبَتْ عَنْ مُقْلَتِي		
10	وَمَنْ هَوِيتْ ظَبْيُ النِّفَارْ	عَوَّلْ يَا صَاحْ عَنْ فُرْقَتِي		
				
الصنعة 9 . شغل - ماية . زجل				
8	يَا أَمْلَحَ النَّاسْ	يَا مَنْ سَبَى عَقْلِي		
8	يَا قَضِيبَ اليَاسْ	يَا نَسْمَةَ الخَيْلِي		
6	أَوْرَثْنِي الوَسْوَاسْ	مِنْ خَدِّكَ العَسْلِي		
				
4	سَالْتكْ بِرَبِّي	لا تَطْرُدِ اللَّهْفَانْ		
8	تَائِبْ يَا حِبِّي	شَايِنْ مَضَى لا كَانْ		
				
إنشاد				
0	يَا غَزَالًا بِالحِمَى مَا أَجْمَلَكْ	يَا تُرَى فِي قَتْلَتِي مَنْ حَلَّ لَكْ		
				
الصنعة 10 . ماية . زجل				
8	يَا عَشِيَّة ذَكَّرْتِنِي شَوْقِي	وَزَمَانَ النُّحُولْ		
8	رَوْنَقُ الشَّمْسِ صَارَ  فِي الأُفْقِ	مَائِلًا لِلْخُمُولْ		
8	أَيُّهَا السَّاقِي جُدْ لَنَا وَاسْقِ	عَلَى غَيْظِ العَدُولْ		
				
8+2/3	اُنْظُرُوا الشَّمْسَ كِيفْ بَدَتْ تَصْفَرْ	جَنَحَتْ لِلْأُفُولْ		
8	جُلَّنَارْ قَدْ حَفَّ بِالعَنْبَرْ	فِتْنَةً لِلْعُقُولْ		
				
الصنعة 11 . شغل - ماية . قصيدة. رجز				
26	عَشِيَّةٌ كَأَنَّهَا عِقْيَانُ	لَوْنُ الذَّهَبْ فِي دَوْحَةِ البُسْتَانْ		
26	وَشَادِنٌ يَسْبِي الوَرَى بِحُسْنِهِ	إِذَا مَشَى أَثْنَى عَلَيْهِ البَانْ		
