الصنعة  . شغل ـ حمدان . زجل			
0	أَجَلُّ مَا يُذْكَرْ	مُحَمَّدُ المُخْتَارْ	مُفْجِي الكُرَبْ
0	صَلُّوا يَا حُضَّارْ	فِي كُلِّ لَيْلٍ وَنْهَارْ	بِلا حِسابْ
0	قَدْ صَحَّ  فِي الأَخْبَارْ	أَنَّ الصَّلاةْ تُغْفَرْ	بِهَا العَذابْ
			
0	يَا صَاحِبَ المِغْفَرْ	وَالحَوْضِ وَالكَوْثَرْ	كُنْ لِي شَفِيعْ
0	فِي مَوْقِفِ المَحْشَرْ	جِرْنِي عَذَابَ النَّارْ	إِنِّي وَلِيعْ
			
الصنعة  . شغل ـ رمل الماية . زجل			
0	نَبِي يَا لَهُ  مِنْ نَبِي	مُبَارَكْ مَلِيحُ الصِّفَاتْ	
0	هُو حَجِّي وَهُو مَطْلَبِي	وَهْوَ الشَّفِيعْ فِي العُصَاة	
0	مِنْ شَرْقٍ إِلَى مَغْرِبٍ	الدُّنْيَا بِنُورِهِ أَضَاءَتْ	
			
0	عِنْدَ اللَّهِ مَا أَعْظَمُه  	وَفِي الخَلْقِ مَا أَكْرَمُه	
0	لَهُ انْشَقَّ بَدْرُ التَّمَامْ	وَخَشْفُ الرَّضِيعْ كَلَّمُه	
			
إنشاد			
0	روحٌ مـن النّور فـي جسمٍ مـن القمر	كحُلّةٍ نُسِجت مـن أنجـم الزهر	
			
الصنعة  . شغل ـ انقلاب الرمل . قصيدة. مجتث			
0	مُحَمَّدٌ ذُو المَزَايَا	أَصْلُ الوُجُودِ وَنُورُهْ	
0	وَسِرُّهُ المُتَسَامِي	الكُلُّ مِنْهُ ظُهُورُهْ	
0	يَعْلَم هَذَا خَبِيرٌ	فَاضَتْ عَلَيْهِ بُحُورُهْ	
			
0	يَا قَلْبِي بِاللَّهِ فَاعْمِدْ	وَاقْطَعْ عَلائِقَ غَيْرِهْ	
0	وَلا تَمِلْ لِسِوَاهُ	وَعُمْ فِي أَبْحُرِ ذِكْرِهْ	
			
الصنعة  . رمل الماية . زجل للششتري			
0	سَقَانِي مَنْ هَوِيتْ خَمْرَا	بِهَا اللَّهْ قَدْ رَفَعْ شَأْنِي	
0	وَأَطْلَعْنِي عَلَى الحَضْرَا	مَا لَهَا فِي الوُجُودْ ثَانِي	
0	وَقَالْ لِي كُنْ لَبِيبْ وَاقْرَا	سُطُورَكْ وَافْهَمْ أَوْزَانِي	
			
0	وَكُتْبِي إِلَيْكْ مَعَكْ نُرْسِلْ  	وَفَرِّقْ مِنْ بَعْدِ مَا تَجْمَعْ	
0	فَدَعْهُ يَهْجُرْ وَانَا نَحْمِلُ	وَلِلصَّبْرِ الجَمِيلْ نَرْجِعْ	
			
الصنعة  . شغل ـ رمل الماية - زجل			
0	مَا خَابَ قَطُّ صَابِرْ	يا سَعْدَ مَنْ صَبَرْ	
0	وَمَنْ لا لَهُ نَاصِرْ	فَبِاللَّهْ يَنْتَصِرْ	
			
0	الأَمْرُ كُلُّهُ لِلَّهْ	فِي الأَوَّلْ وَفي الأَخِيرْ	
0	وَمَا انْعَقَدْ يَحُلَّهْ	قَدِيرْ وَنِعْمَ القَدِيرْ	
0	دَبَا إِنْ شَاءَ اللَّهْ	تَجْمَعْنَا المَقَادِيرْ	
			
0	جَرَتْ بِيَ المَقَادِيرْ	بِحُكْمِ القَدِيرْ	
0	وَمَنْ لا لَهُ نَاصِرْ	فَبِاللَّهْ يَنْتَصِرْ	
			
الصنعة  . انقلاب الرمل - زجل للششتري			
0	زَارَنِي بَدْرِي	وَرَسَخْ حُبُّهْ فِي صَدْرِي	يَا أُهَيْلَ الحَيْ
0	وَعَلا قَدْرِي	مُذْ عَرَفْتُ صِرْتُ أُدْرِي	لا يَفُوتْنِي شَيْء
0	وَبَدَا فَجْرِي	وَانْطَوَى شَفْعِي فِي وَتْرِي	يَا لَهُ مِنْ طَيْ
			
0	هَيَّجَانِي	وَاطْرَحَانِي فِي الفَلات	
0	وَاذْكُرْ لِي	إِسْمَ مَنْ يُحْيِي الرُّفَات	
			
الصنعة  . شغل ـ الحسين . زجل			
0	سَأَلْتُ رَبِّي بِخَيْرِ هَادِ	يَجْعَلَ مَوْتِي عَلَى الشَّهَادَه	
0	مَنْ كَانَ مِثْلِي بِغَيْرِ زَادِ	يَكُونُ فَضْلُ الكَرِيمِ زَادَه	
0	فَإِنَّ فَضْلَ الكَرِيمِ بَادِ	عَلَى ذَوِي اليُمْنِ وَالسَّعَادَه	
			
0	رَبِّ تَفَضَّلْ عَلَى عُبَيْدَكْ	بِرَحْمَتْكْ يَا نِعْمَ الرَّحِيمْ	
0	فَإِنَّنِي طَالِبٌ لِفَضْلِكْ	يَكُونُ حِصْنِي مِنَ الجَحِيمْ	
			
الصنعة  . رمل الماية . زجل			
0	إِذَا كَانْ حِسَابُكْ يَا صَاحْ	عَلَى يَدِ رَبٍّ كَرِيمْ	
0	أَبْشِرْ بِالنَّجَا والفَلاحْ	وَالفَوْزِ بِدَارِ النَّعِيمْ	
0	المَوْلَى عَظِيمُ السَّمَاحْ	البَرُّ الجَزِيلُ العَلِيمْ	
			
0	رَبِّي أَكْرَمُ الأَكْرَمِينْ	الرَّؤُوفْ بِجَمْعِ العُصَاةْ	
0	يُجَاوِزْ عَلَى المُذْنِبِينْ	وَيَعْفُو عَنِ السَّيِّئَاتْ	
