الصنعة  . شغل ـ ماية . زجل				
0	شَمْسُ الأَصِيلْ مُذْهَبْ	فِي مَرْجٍ مِنْ ذَهَبْ		
				
0	أَوْصَافْ عُجَابْ	الشَّمْسُ حِينْ تَخْفَقْ		
0	وَرَاءْ حِجَابْ	مَهْجُورْ نَحِيلْ يَعْشَقْ		
0	لَبْسَتْ ثِيَابْ	دِيدِي عَلَى أَزْرَقْ		
				
0	اُنْظُرْ تَرَى مَا اعْجَبْ	الشَّمْسُ حِينْ تُحْجَبْ		
				
				
الصنعة   . ماية . قصيدة. كامل				
0	قَرُبَ المَسَا يَا مَرْحَبًا بِقُدُومِهِ	أَمَّا النَّهَارُ قَدْ اِنْقَضَى بِسَبِيلِهِ		
0	اِقْرَا السَّلامْ إِلَى البَسَاتِينِ كُلِّهَا	وَإِلَى الحَبِيبِ إِذَا التَقَى بِحَبِيبِهِ		
				
الصنعة  . شغل ـ ماية . توشيح				
0	حَيِّ الدِّيَارْ	وَمَنْ بِهَا سَاكِنْ		
0	وَعُجْ مِرَارْ	وَهَيِّجِ السَّاكِنْ		
0	ظَبْيُ القِفَارْ	بِمُهْجَتِي سَاكِنْ		
				
0	بَدْرُ التَّمَامْ  	قَدْ هَيَّجْ أَشْجَانِي 		
0	يَقْضِي هُيَامْ	لِلْعَاشِقِ الفَانِي		
				
الصنعة  . شغل ـ ماية . توشيح				
0	يَا طَلْعَةَ البَدْرِ الأَكْمَلْ	يَا شَمْسَ بَعْدَ الغَمَامِ		
0	البُعْدُ مَا طِقْتُ أَحْمِلْ	مِنْ لَوْعَتِي وَغَرَامِي		
0	كَمْ  يَلِي أَكْتُبْ وَأُرْسِلْ	عَسَى تَرُدَّ سَلامِي		
				
0	إِنْ طَالْ عَلَيَّ بِعَادُكْ  	ظَنِّيتْ نَمُوتْ يَا حَبِيبِي		
0	أَنْعِمْ وَجُدْ بِوِصَالِكْ	يَا مُمْرِضِي وَطَبِيبِي		
				
الصنعة  . شغل ـ صيكة . زجل				
0	يَا عَشِيَّا	مَهْلًا عَلَى مَجَالِسِ الفُرْجَةِ		
0	قِفْ هُنَيَّا	أُمَتِّعُ الأَبْصَارَ بِالنُّزْهَةِ		
0	صَاحِبَايَا	قَدْ طَابَ وَقْتِي وَازْدَهَتْ سَاعَتِي		
				
0	قُمْ عَايِنِ الرَّوْضَ فِي حُلَّة	العَشِيَّة عَلَى الغُصُونْ تُجْلَى		
0	قَدْ تَهَيَّأَتْ	بِالمَنْظَرِ البَهِيجِ وَالنَّفَحَاتِ		
				
الصنعة  . شغل ـ ماية . زجل				
0	اِغْنَمْ مُنَى النَّفْسِ	عَشِيَّةَ يَوْمٍ عَجِيبْ		
0	مَعَ شَادِنِ الأُنْسِ	بَيْنَ المُحِبِّ وَالحَبِيبْ		
0	أُنْظُرْ إِلَى الشَّمْسِ	كِيفْ عَوَّلَتْ عَلَى المَغِيبْ		
				
0	شَمْسٌ عَلَى الأَغْصَانْ	فِي ثَوْبِهَا المُزَعْفَرِ		
0	تَصْفَرْ وَتَتْلَوَّنْ	كَالتِّبْرِ أَوْ كَالجَوْهَرِ		
				
