al-ṣan‘ah. ṣīkah. zajal
0	shams al-‘ashī qad gharrabat	wāistaghrabat	‘aynay min al-furqah
0	‘alá al-shafaq saṭṭarat	ḥīn ghuyyibat	zād al-‘ashīq shawqā
0	ḥattá al-ṭuyūr qad gharradat	watarannamat	turthī ‘alá al-warqah
0	jāwabtuhā bi-al-āishtihār	qif na‘tabar	bi-al-lah ‘alayk mahlā
0	qāl al-malīḥ zayn al-ṣighār	fuz bi-al-naẓar	kubb al-mudām wāmlā
			
al-ṣan‘ah. māyah. zajal
0	yā shams al-‘ashīyā	amhil lā taghib bi-al-lah rifqā
0	hayyajt mā bīyā	ḥattá zidtinī fī al-qalb shawqā
0	taraffaq ‘alayyā	innay fī al-malīḥ qad zidt ‘ishqā
			
0	fī wādī al-mudhahhab	wawajh al-malīḥ mithl al-thurayyā
0	wal-sāqī al-mu’addab	yasqī bi’ūānī al-bunduqīyā
			
al-ṣan‘ah. māyah. zajal
0	ṣaffifūā al-qiṭ‘ān wazīdūā	naghnam hādh al-‘ashīyah
0	kullunā ka’suh bīduh	yaghtanim sā‘ah hanīyah
0	wal-malīḥ qalbī yurīduh	yanshariḥ bayn yadayyā
			
0	wal-qaṭī‘ baynay wabaynuh	wal-‘īdān taṣna‘ tawāshī
0	qarribūā ḥibbī ilay	wāi‘ṭifūā ‘aṭf al-ḥawāshī
			
al-ṣan‘ah. shoghl. ṣīkah. qaṣīdah. mjzū’ al-khufayf
0	tawshīh
			
0	anā kulluy milkun lakum	sādatī untum liman
0	anā ‘abdun shataraytumūnī	rakhīṣan bilā thaman
0	abrazūā wajhah al-jamīl	thumm nādūā lilāimtiḥān
0	ḥīn arādūā fitnatī	qarrabūā dhāk al-ḥasan
			
al-ṣan‘ah. shoghl. māyah. tawshīḥ
0	shams al-‘ashīyah rawnaqat	jam‘ al-katā’ib wal-biṭāḥ
0	‘alá al-ghuṣūn ashraqat	wazuyyinat bihā al-liqāḥ
0	wabiālghalas bashsharat	āhin ‘alá qalbī al-jirāḥ
			
0	tawashshaḥat bi-al-āiṣfirār	ḥīn ghuyyibat ‘an muqlatī
0	waman hawiyat ẓabī al-nifār	‘awwal yā ṣāḥ ‘an furqatī
