  الصنعة 1 . شغل ـ انقلاب الرمل . توشيح				
37	صَلُّوا يَا عِبَادْ دَائِم ْ عَلَى أَشْرَفِ الوَرَى  	وارْضُوا عَنِ العَشْرِ الكِرَامِ البَرَرَا		
37	مَهْمَا  نَقْرُب الرَّوضَ يَاتِينَا مُبَشِّرَا	نَسِيمٌ مِنَ الأَحْبابِ مِسْكاً وَعَنْبَرَا		
				
الصنعة 5 . شغل ـ حسين . زجل				
26	تَاجُ الكِرَامْ	مَنْ جَاءَ بِالدِّينِ		
10	مَاحِي الظَّلامْ	لِلرُّشْدِ يَهْدِينِي		
				
10	خَيْرُ البَشَرْ	مَنْ أَضَاءَ نُورُه		
10	يَعْلُو القَمَرْ	قَدْ عَمَّ مَشْهُورُه		
10	مَنْ قَدْ نَصَرْ	لِلدِّينِ تَيْسِيرُه		
				
26	بَدْرُ التَّمَامْ	بِوَصْلِهِ يُحْيِينِي		
10	شَافِي السَّقَامْ	مِنْ حَوْضِهِ يَسْقِينِي		
				
الصنعة 21 . رمل الماية . قصيدة. بسيط لأحمد العروسي				
12	يَا أَهْلَ طَيْبَةَ لِي فِي رَبْعِكُمْ قَمَرٌ	بَرٌّ عَطُوفٌ لِفِعْلِ الخَيْرِ أَمَّارُ		
8	يَا خِيرَةَ الرُّسْلِ يَا أَعْلَى الوَرَى شَرَفًا	قَدْ أَثْقَلَتْ ظَهْرِي آثَامٌ وَأَوْزَارُ 		
				
8	وَأَشْغَلَتْنِي ذُنُوبٌ عَنْكَ مُؤْلِمُةٌ	أَخَافُ تُحْرِقُنِي مِنْ أَجْلِهَا النَّارُ		
12	فَكُنْ شَفِيعِي ِلَما قَدَّمْتُ مِنْ زَلَلٍ	وَمِنْ خَطَايَا فَإِنَّ الرَّبَّ غَفَّارُ		
				
الصنعة 22 . شغل ـ حمدان . قصيدة. بسيط لأحمد العروسي				
37	صَلَّى عَلَيْكَ إِلَهُ العَرْشِ مَا سَجَعَتْ	وُرْقٌ وَمَا انْتَشَرَتْ  فِي الرَّوْضِ أَزْهُارُ		
37	وآلِكَ وَعَلَى أَصْحَابِكَ السُّعَدَا	مَا لاحَ نَجْمُ الدُّجَى وَمَا انْهَلَّ مِدْرَارُ		
				
الصنعة 23 . شغل ـ حسين . قصيدة. كامل لابن الخطيب				
26	يَا مُصْطَفَى مِنْ قَبْلِ نَشْأَةِ آدَمَ	وَالكَوْنُ لَمْ تُفْتَحْ لَهُ الأَغْلاقُ		
26	أَيَرُومُ مَخْلُوقٌ ثَنَاءَكَ بَعْدَمَا	أَثْنَى عَلَى أَخْلاقِكَ الخَلاقُ		
				
الصنعة 24 . انقلاب الرمل . زجل				
12	غَرَامِي مُجَدَّدْ	فِي طَهَ المُمَجَّدْ	ذِي الحُسْنِ المُوَحَّدْ	وَالسَّعْدِ المُؤَبَّدْ
0	وَالفَخْرِ المُخَلَّدْ	هُو مُحَمَّدْ النَّبِي		
12	ذِي القَدْرِ الرَّفِيعْ	وَالشَّكْلِ البّدِيعْ	وَ الصَّدْرِ الوَسِيعْ	وَالكَهْفِ المَنِيعْ
0	الهَادِي الشَّفِيعْ	هُو مُحَمَّدْ النَّبِي		
12	مَنْ يَعْشَقْ مُحَمَّدْ	يُمْسِي غَانِي مُؤَيَّدْ	مَنْ يَهْوَى مُحَمَّدْ	يَهْنَا عَيْشُهْ وَيَرْغَدْ
0	حِينْ يَنْشُدْ وَيُنْشِدْ	فِي مُحَمَّدْ النَّبِي		
				
الصنعة 25 . شغل ـ انقلاب الرمل . توشيح من مشطور الرمل 				
23	كُلُّ مَنْ يَهْوَى وَلا يَهْوَى الرَّسُولْ	كَيْفَ يُعْبَأْ بِهْ		
23	هُوَ بَابُ اللَّهِ مَا تَمَّ وُصُولْ	إلا مِنْ بَابِهْ		
23	حُبُّهُ  فَرْضٌ عَلَيْنَا لا يَزُولْ	اللَّهْ أَوْصَى بِهْ		
				
10	يَا حَيَاةَ القَلْبِ يَا قُوتَ النُّفُوسْ	أَنْتَ هُو حِبِّي		
23	لَمْ تَزَلْ تَسْقِي القُلُوبَ مِنَ الكُؤُوسْ	اسْقِ لِي قَلْبِي		
				
الصنعة 29 . رمل الماية . توشيح من منهوك الخفيف   				
8	يَا مُحَمَّدْ يَا جَوْهَرَةْ عِقْدِي 	يَا هِلالَ التَّمَامْ		
5	المَحَبَّة قَدْ هَيَّجَتْ وَجْدِي	وَفنَانِي الغَرَامْ		
				
5	أَنْتَ أَسْكَرْتَنِي عَلَى سُكْرِي	مِنْ لَذِيذِ الشَّرَابْ		
5	ثُمَّ خَاطَبْتَنِي كَمَا نَدْرِي	فَفَهِمْتُ الخِطَابْ		
5	ثُمَّ شَاهَدْتُ وَجْهَكَ البَدْرِي	عِنْدَ رَفْعِ الحِجَابْ		
				
8	نِلْتُ سُؤْلِي وَمُنْتَهَى قَصْدِي 	وَبَلَغْتُ المَرَامْ		
5	قَدْ شُغِفْتُ بِدُرَّةِ المَجْدِ	تَاجِ الرُّسْلِ الكِرَامْ		
				
الصنعة 30. رمل الماية . توشيح من مشطور الرمل  				
7	سَيِّدَ الرُّسْلِ عَشِقْتُ يَا كِرَامْ	وَاسْتَقَامْ سَعْدِي		
7	وَشَغَفْنِي حُبُّهُ وَالعَقْلُ هَامْ	وَبَدَا وَجْدِي		
7	سَكَنَ القَلْبُ لِمَنْ يَهْوَى وَرَامْ	ذَاكَ هُو قَصْدِي		
				
10	أَفْنَى فِيهْ مَحَبَّةً وَلا أَزُولْ	أَمْدَحْهُ بِجِهَارْ		
7	مَا سَبَانِي فِي المِلاحْ إِلا الرَّسُولْ	النَّبِي المُخْتَارْ		
