الصنعة  . رمل الماية . قصيدة.			
0	والذي لو وزن الخلق به	رجح الخلق سناء وسنا	
0	ليس يدنو من علا منصبه	من نأى من كل قطر ودنى	
0	فهو في الخلق هدى من ربه	وهو يوم العرض ما عنه غنى	
			
0	كم له من آية جلت فما	جاحد غير غبي أخرس	
0	قد تجلت واستبانت مثلما	لاح في الليل ضياء القبي	
			
الصنعة  . رمل الماية . زجل			
0	مَنْ يَعْشَقْ مُحَمَّدْ	يَفُزْ بِالوُصُولْ	
0	هِمْ فِيهِ وَجَدِّدْ	وَدَعِ العَذُولْ	
0	عِشْقِي فِيكْ مُؤَبَّدْ	يَا نِعْمَ الرَّسُولْ	
			
0	مَا عَزَّكْ عَلَيَّ	قَلْبِي لَكْ عَاشَقْ	
0	يَا خَيْرَ البَرِيَّه	بُعْدْكْ لا يُطَاقْ	
			
الصنعة  . انقلاب الرمل . زجل			
0	توشية		
			
0	مَا كَنْزِي وَاعْتِمَادِي	إِلا مُحَمَّدَا	
0	وَنَرْجُو فِي اعْتِقَادِي	شَفَاعَتَهُ غَدَا	
0	عَلَيْكَ هُو اعْتِمَادِي	يَا عَلَمَ الهُدَى	
			
0	نَتَوَسَّلُ بِجَاهِكْ	وَجَمِيعِ الرُّسُلْ	
0	ارْحَمْنَا بِفَضْلِكْ	وَاكْفُلْنَا يَا كَفُولْ	
			
الصنعة. رمل الماية. برولة			
0	ربي يا ربي ما يلي	غيرك يا مولاي	تشكي لك بالحال
0	أنت تعلم كل ما خفا	من ديوان اسراري	
0	فضميري مكتوم		
0	ما نعرف قلبي	وين من مالي به درايا	في الحيرا جوال
0	تايه بين الصد والجفا	نافر عن قراري	
0	ف لرسام يهوم		
0	ما نخشى ذنبي	ولحساب قدامي ووراي	والبعث والأهوال
0	يوم يكون الخلق واقفا	بين يد الباري	
0	ما اعظم ذاك اليوم		
			
الصنعة   . صيكة . قصيدة. بسيط			
0	يَوْمَ يَقُولُ الشَّفِيعُ فِيهِ أَنَا لَهَا		
0	مَا لِي سِوَاهُ غَدًا شَفِيعٌ يَحْمِينِي		
			
0	هُوَ اعْتِمَادِي وَلَيْسَ غَيْرُهُ مَلْجَأَ		
0	هُوَ وَسِيلَتِي فِي الدُّنْيَا وَفِي الدِّينِ		
			
الصنعة  . شغل ـ حسين . قصيدة. رجز			
0	أَرْسَلَ نُخْبَةَ الوَرَى مُحَمَّدًا	لِخَلْقِهِ يُنْقِدُهُمْ مِنَ الرَّدَى	
0	فَجَاءَنَا مُبَشِّرًا وًمُنْذِرًا	وَبَلَّغَ الوَحْيَ كَمَا قَدْ أُمِرَ	
			
الصنعة  . رمل الماية . توشيح			
0	سَلَّمْ عَلَى مُحَمَّدْ	فِي مَكَّةَ الحَجَرْ	
0	سَعَى إِلَى مُحَمَّدْ	لَمَّا دَعَا الشَّجَرْ	
0	وَانْشَقَّ يَا مُحَمَّدْ	مِنْ أَجْلِكَ القَمَرْ	
			
0	يَا سَيِّدًا تَوَحَّدْ	فِي قَدْرِهِ العَظِيمْ	
0	وَاللَّهِ يَا مُحَمَّدْ	فِي وَجْهِكَ النَّعِيمْ	
			
الصنعة 29 . حمدان . زجل			
8	قَلْبِي عَاشِقٌ فِي سَيِّدِ الأَبْرَارِ	وَالنَّوْمُ بَارِي	
8	الدَّمْعُ مِنْ عَيْنِي كَالأَمْطَارِ	عَلَى خَدِّي جَارِي	
8	مَتَى أَكُنْ لَهُ مِنَ الزُّوَّارِ	أَرْمِي جِمَارِي	
			
8	وَانْشَاهَدْ مَقَامْ الهَاِدي الإِمَامْ		
8	وَنْقُولْ يَا رَسُولَ اللَّهْ يَا خَيْرَ الأَنَامْ		
0	عَلَيْكَ السَّلامْ		
			
الصنعة  . شغل ـ حسين . قصيدة. مجزوء الرجز			
0	توشية		
			
0	اللَّهُ يَفْعَلْ مَا يَشَا	اللَّهُ يَفْعَلْ مَا يُرِيدْ	
0	مَا الحُكْمُ إِلا لِلْإِلاهْ	الوَاحِدِ الفَرْدِ المَجِيدْ	
0	يَعْفُو الإِلَهْ بِفَضْلِهِ	عَمَّنْ يَشَاءْ مِنَ العَبِيدْ	
			
