52	توشية الميزان
الصنعة 2  . شغل ـ حجاز كبير . توشيح مجتث لابن سهل
6	اللَّيْلُ لَيْلٌ عَجِيبٌ	أَغَرُّ طَلْقُ المُحَيَّا
6	قَدْ زَارَ فِيهِ الحَبِيبُ	حَيَّا الفُؤَادَ فَأَحْيَا
6	بِهِنَّ عَيْشٌ خَصِيبٌ	حَيْثُ ارْتَشَفْنَا الحُمَيَّا

6	وَحُزْتُ أَعْلا مَقَامٍ	وَلَمْ نَزَلْ فِي انِشِرَاحٍ
6	وَشَمْلُنَا فِي انْتِظَامٍ	عَلَى زُهُورِ البِطَاحِ

الصنعة 2 . حجاز كبير . توشيح مجتث للششتري
6	قُولُوا لِمَنْ لَيْسَ يَدْرِي	الحُبُّ أَمْرٌ عَظِيمُ
6	أَنَا حَبِيبِي فِي صَدْرِي	فِي وَسْطِ قَلْبِي مُقِيمُ
6	مَوْلايَ وَاجْبُرْ لِي كَسْرِي	أَنْتَ الغَفُورُ الرَّحِيمُ

6	أَحْيَانِي بَعْدَمَا أَفْنَانِي	وَاسْقَانِي خَمْرٌ عَتِيقُ
6	صَارَ جَمِيعْ مَنْ يَرَانِي	يَقُولُ مِسْكِينْ عَشِيقُ

الصنعة 3 . شغل ـ حجاز كبير . قصيدة. كامل لابن الفارض
39	قُلْ لِلْعَذُولِ أَطَلْتَ لَوْمِيَ طَامِعًا	إِنَّ المَلامَ عَنِ الهَوَى مُسْتَوْقِفِ
39	دَعْ عَنْكَ تَعْنِيفِي وَذُقْ طَعْمَ الهَوَى	فَإِذَا عَشِقْتَ فَبَعْدَ ذَاكَ عَنِّفِ

الصنعة 4 . تخليل ـ حجاز كبير . قصيدة. بسيط
12	قُلْ لِلَّذِي لامَنِي فِيهِ وَعَنَّفَنِي	دَعْنِي وَشَأْنِي وَعُدْ عَنْ نُصْحِكَ السَّمِجِ
12	فَاللَّوْمُ لُؤْمٌ وَلَمْ يُمْدَحْ بِهِ أَحَدٌ	وَهَلْ رَأَيْتَ مُحِبًّا بِالغَرَامِ هُجِي

الصنعة 8 . حجاز كبير . قصيدة. سريع
8	وَأَشْنَبُ الثَّغْرِ لَهُ شَفَةٌ	يُغَرِّدُ النَّحْلُ عَلَى وِرْدِهَا
8	مَا ذَاكَ إِلا حَسَدًا مُذْ رَأَتْ	رُضَابَهَا أَعْذَبَ مِنْ شَهْدِهَا

الصنعة 28 . حجاز كبير . زجل
12	يَا مَلِيحْ مَايْلَكْ شَبِيهْ	الإِلَهْ قَدْ فَضَّلَكْ
4	قُلْ لِي يَا لَحْظَ الغَزَالْ	آدَمِي أَنْتَ أَوْ مَلَكْ

4	قُلْ لِي يَا البَدْرَ المُنِيرْ	أَيَا فِتْنَة لِلْبَشَرْ
4	طَرَّزُوا خَدَّكْ كَثِيرْ	بِالبَنَفْسَجْ وَالزَّهَرْ
4	اعْلاشْ نَرَاكْ تَسِيرْ	يَا مَلِيحْ تَحْنِي الشِّفَارْ

