الصنعة 12 . شغل ـ غريبة الحسين . توشيح لابن سهل
5	لَيْلٌ عَجِيبْ	مَا كَانَ أَحْلاهُ
5	غَابَ الرَّقِيبْ	لا رَدَّهُ اللَّهُ
5	وَجْهُ الحَبِيبْ	يَا سَعْدَ مَنْ رَاهُ

4	بَدْرُ التَّمَامْ	قَدْ هَيَّجَ أَشْجَانِي
5	يَقْضِي هُيَامْ	لِلْعَاشِقِ الفَانِي

الصنعة 13  . غريبة الحسين . توشيح مجزوء الخفيف
9	أَنْتَ أَحْلَى مِنَ المُنَى	وَمِنَ المَاءِ أَعْذَبُ
9	أَنْتَ مِنْ كُلِّ طَيِّبٍ	طَابَ لِلنَّفْسِ أَطْيَبُ
6	مَا تَرَى القَلْبَ يَلْتَفِتْ	عَنْ حَدِيثَكْ وَيُعْجَبُ

6	قَدْ مَضَى العُمْرُ وَاسْتَوَى	مِنْ وُلُوعِي وَفِكْرَتِي
9	يَا مُنَائِي مَا لِي دَوَا	إِلا وَصْلَكْ يَا بُغْيَتِي

الصنعة 14 . غريبة الحسين . زجل
5	يَا شَادِنَ الأُنْسِ	يَا فِتْنَةَ العُشَّاقْ	رِفْقًا شَوَايْ رِفْقًا
5	يَا مُخْجِلَ الشَّمْسِ	جُدْ بِالوِصَالْ وَاشْفَقْ	نُجَدِّدُ العِشْقَا
5	قَدْ جَرَى بِالأَمْسِ	حُبَّكْ مِنَ الأَشْوَاقْ	وَبِتُّ فِي ضَيْقَا

4	يَا نُورْ عَيْنِي	وَرْدَكْ نَجْنِي
5	لِأَنِّي عَاشِقْ مَفْنِي	يَا بُغْيَتِي حَقَّا

الصنعة 15 . غريبة الحسين . زجل
5	لَيْلَةْ أُنْسِي فِيكْ يَا لَيْلا	كُلَّكْ هَنَا	مَا رِينَا فِيكْ لَوْلا
5	زَهْرِي مَفْرُوشْ  قِطْعَانْ تُمْلا	وَاهْلَ الغِنَا	بِمْعَانِي تَتْسَلا
5	جُدْ جُدْ وَامْلا وَلا تَمْلا	ذَاكَ المُنَى	ظَرِيفْ وَمَا أَحْلا

6	أَمْ كِيفْ تَدْرِي أَمْ كِيفْ تَعْرَفْ	فِيمَا أَحْلا وَمَا أَظْرَفْ

4	لَكِنْ يَا حِبِّي حَتَّى يَعُودْ	وِدَادِي فِيكْ حَاصِلْ

الصنعة 16  . شغل ـ غريبة الحسين . زجل
8	هَذَا الهَوَى عَشَّشْ	وَاسْكَنْ صَمِيمْ صَدْرِي
8	لا زِلْت أَنَا نَفتْشْ	عَلَيْكَ يَا بَدْرِي
8	قُلْ لِي اعْلاشْ وْفَاشْ	حَجْبُوكَ عَنْ بَصَرِي

4	يَا أَهْلَ الغَرَامْ	بَحْرِي مَا يُعَامْ

3	بَحْرِي عَايِمْ	وَالعْدُولْ هَايِمْ	وَالفَرْح دَايِمْ

8	يَا رَبِّي وَانْصُرِ العُشَّاقْ	عَلَى العَاذِلِينَ

