الصنعة 1 . مشرقي . كامل
12	قَمَرٌ تَكَامَلَ فِي نِهَايَةِ سَعْدِهِ	يَحْكِي القَضِيبَ عَلَى رَشَاقَةِ قَدِّهِ
12	البَدْرُ يَطْلُعُ مِنْ ضِيَاءِ جَبِينِهِ	وَالشَّمْسُ تَغْرُبُ فِي شَقَائِقِ خَدِّهِ
9	مَلَكَ الجَمَالَ بِأَسْرِهِ فَكَأَنَّمَا	حُسْنُ البَرِيَّةِ كُلِّهَا مِنْ عِنْدِهِ

6	وَمُهَفْهَفٍ قَالَ الإِلَهُ لِحُسْنِهِ	كُنْ فِتْنَةً لِلْعَاشِقِينَ فَكَانَ
12	زَعَمَ البَنَفْسَجُ أَنَّهُ كَعِذَارِهِ	حَسَدًا فَسَلَّ مِنْ قَفَاهُ لِسَانَا

الصنعة .

الصنعة 3 . مشرقي . توشيح
8	يَا مَلِيحْ اشْفَقْ عَلَى الوَلْهَانْ	يَا مَلِيحْ وَكُنْ لَهُ صَدِيقْ
8	يَا مَلِيحْ يَبْرَى مِنَ الهِجْرَانْ	يَا مَلِيحْ إِنْ زُرْتَهُ حَقِيقْ
8	يَا مَلِيحْ يَا سُلْطَانَ الغِزْلانْ	يَا مَلِيحْ هَجْرُكَ مَا نُطِيقْ

8	يَا مَلِيحْ إِسْمُكَ مَا نَنْسَاهْ	يَا مَلِيحْ فِي القَلْبِ لا يَغِيبْ
8	يَا مَلِيحْ وَجْهُكَ حِينْ نَرَاهْ	يَا مَلِيحْ عَيْشِي بِهِ يَطِيبْ

الصنعة 6 . شغل ـ مشرقي . زجل لأبي الحسن الششتري
6	ذَا الشَّرَابْ لَهُ أَوَانِي	لا يَذُقْهُ مَنْ هُو جَاهِلْ
6	إِلا مَنْ يَدْرِي المَعَانِي	وَيَكُونْ فِي الحُبِّ وَاصِلْ
6	افْنَ تَرْقَ كُلَّ فَانِي	حَتَّى تَاتِيكَ الرَّسَائِلْ

6	افْرَحْ يَا رُوحِي بِرُوحِي	لاحَتِ الأَنْوَارْ عَلَيَا
6	أَنَا مَحْبُوبِي دَعَانِي	نَغْتَنِمْ سَاعَة هَنِيَا

الصنعة 4 . مشرقي . زجل
12	لَوْ كَانْ يَزُورْ زَوْرَا	كَيْ تَطْفَى نَارِي
12	نُقِيمْ لَهُ حَضْرَا	فِي وَسْطِ دَارِي
12	يَا طَلْعَةَ الزُّهْرَا	جُدْ يَا قَمَرِي
5	أَهْلُ الظَّرَفْ رِقَّه	أَهْلُ الفَضِيلَه
12	كِيفْ نَعْمَلْ يَا رَبِّي	مَا وَجَدْتُ حِيلَه

الصنعة 5 . مشرقي . توشيح لأحمد بن الحسن الموصلي
6	بَاسِمٌ عَنْ لالْ	نَاسِمٌ عَنْ عِطْرِي
6	نَافِرٌ كَالغَزَالْ	سَافِرٌ كَالبَدْرِ

6	أَيُّ ظَبْيٍ أَرِيبْ	لِيَ فِيهِ أَرَبْ
6	رِيقُهُ كَالضَّرِيبْ	وَاللَّمَى كَالضَّرَبْ
6	يَا لَهُ مِنْ حَبِيبْ	بَاسْمٌ عَنْ حَبَبْ

6	بَاخِلٌ بِالوِصَالْ	سَامِحٌ بِالهَجْرِ
6	لَمْ  يَدَعْ لِي خَيَالْ	حِينَ أَفْنَى صَبْرِي

إنشاد

الصنعة 7 . مشرقي . مخلع البسيط لسيدي محمد الحراق
20	يَا رَاحَةَ الرُّوحِ مَا أَجَلَّكْ	أَنْتَ الَّذِي حُزْتَ كُلَّ زَيْنِ
20	وَلَمْ تَزَلْ فِي الوُجُودِ وَحْدَكْ	فَرْدًا نَزِيهًا عَنْ كُلِّ أَيْنِ
20	طُوبَى لِقَلْبٍ غَدَا مَحَلَّكْ	وَلَمْ يُعَذَّبْ بِنَارِ بَيْنِ

8	يَا مَنْ غَدَا فِي فُؤَادِي سَاكِنْ	عَنْ حُبِّكَ القَلْبُ مَا سَكَنْ
20	إِنِّي غَرِيبٌ فِي ذِي المَسَاكِنْ	فَأَنْتَ لِي أَهْلٌ وَسَكَنْ

: مأخوذ من قائم ونصف الصنعة 4 . حجاز مشرقي . توشيح لأبي مدين الغوث
8	أَوْقَدْتَ فِي قَلْبِي هَوَاكْ	وَقُلْتَ لِي إِيَّاكْ تَبُوحْ
8	كَيْفَ يَخْفَى نُورُ سَنَاكْ	وَقَدْ بَدَا لِلنَّاسْ يَلُوحْ
8	وَكَيْفَ لِي أَعْشَقْ سِوَاكْ	وَأَنْتَ لِي جِسْمٌ وَرُوحْ

4	أَنْتَ المَحَجَّة وَالدَّلِيلْ	مَنْ ذَا يُطِيقْ عَنْكَ البِعَادْ
8	يَا رَاحَةَ القَلْبِ العَلِيلْ	فِيكَ اجْتَمَعْ كُلُّ المُرَادْ

الصنعة 9  . حجاز مشرقي . بسيط
12	اُنْظُرْ إِلَى قَدِّهِ كَالغُصْنِ مُعْتَدِلا	وَانْظُرْ إِلَى وَجْهِهِ كَالبَدْرِ إِذْ كَمُلا
12	اُنْظُرْ إِلَى ثَغْرِهِ تَبْصُرْ سَنَا ذَهَبٍ	وَانْظُرْ إِلَى لَحْظِهِ كَمْ عَاشِقٍ قَتَلا

 الصنعة‪

مأخوذ من بسيط الصنعة 22 . شغل ـ حجاز مشرقي . زجل
5	فِي المَلِيحْ نَفْنِي فُنُونِي	وَنُجَدِّدْ فِي الوَلاعَه
5	لِأَنَّهُ قُرَّة عُيُونِي	مُؤْنِسِي ضَيَّ  الشَّمَاعَه
5	يَا مُقَابِلْ أَعْذِرُونِي	قَدْ فَنِيتْ مِنْ نَظْرَة سَاعَه

4	وَفَتَحْ خَدُّه المُوَرَّدْ	بِالنُّسَيْمَةِ الذَّكِيَّه
5	كَمْ عَيِيتْ نُخْفِي وَنَجْحَدْ	وَالغَرَامْ سُلِّطْ عَلَيَّا

:مأخوذ من بطايحي الصنعة 25 . شغل ـ حجاز مشرقي . زجل
8	كُلَّ يَومْ نَصْبَحْ	يَا عِبَادْ نَرْقُبْ خَيَالُه
8	فَعَسَى نَلْمَحْ	حُسْنَ قَدُّه وَاعْتِدَالُه
8	لَهُ عُيُونْ وِقَاحْ	لِلْعَشِيقْ يُرْسِلْ نِبَالُه

6	حِينْ نَرَاهْ يَا قَوْمِي أَدْهَشْ	وَالمَلِيحْ يَدْرِي مَا بِيَا
8	أَهَكَذَا نَعْطَشْ	يَا عِبَادْ وَالمَا حَدَايَا

: مأخوذ من بطايحي الصنعة 26 . مشرقي . مخلع البسيط لأبي : الحسن الششتري
8	سُقِيتُ كَأْسَ الهَوَى قَدِيمَا	مِنْ غَيْرِ أَرْضٍ وَلا سَمَاءِ
8	أَصْبَحْتُ بِهِ فَرِيدَ عَصْرِي	بَيْنَ الوَرَى حَامِلًا لِوَائِي
6	لِي مَذْهَبٌ مَذْهَبٌ عَجِيبٌ	بِالحُسْنِ قَدْ فَاقَ يَا هَنَائِي

4	يَا مَنْ هُمُ لِلْجَمِيلِ أَهْلٌ	إِنْ لَمْ تَمُنُّوا فَيَا شَقَائِي
8	حَاشَاكُمُ يَا أُهَيْلَ نَجْدٍ	أَنْ تَقْطَعُوا مِنْكُمُ رَجَائِي

الصنعة 27 . مشرقي . توشيح مضارع لابن الخطيب
5	بِمُهْجَتِي تَيَّاهْ	أَحْوَرْ أَحَمْ
3	تُسَاقِينِي عَيْنَاهْ	كُؤُوسَ سَمْ

3	ظَبْيٌ مِنَ الغِيدِ	كَمَا تَشَا
3	مُقَلَّدُ الجِيدِ	طَاوِي الحَشَا
3	كَدَانَةِ الرَّنْدِ	إِذَا مَشَى

5	تَرَجْرَجَتْ رِدْفَاهْ	مِثْلَ الأَكَمْ
3	ثُمَّ انْطَوَتْ خِصْرَاهْ	طَيَّ العَنَمْ

الصنعة 29 . مشرقي . زجل
3	مَنْ عَنْدُه خِلٌّ فَلْيُهْدِي	لَهُ الكُؤُوسْ
3	فِي رِيَاضْ أَخْضَرْ يُحَاكِي	وَجْهَ العَرُوسْ
3	مَا هَذِهِ إِلاَّ فُرْجَا	بَيْنَ الغُرُوسْ

3	وَالطُّيُورْ عُجَّة وَتَسْمَعْ	لَهُمْ صِيَاحْ
3	مَا هِيَ الفُرْجَة إِلا	مَعَ المِلاحْ

