إنشاد				
0	العَشِيَّة أَقْبَلَتْ بِالاِصْفِرَارْ	وَكَسَتْ أَلْوَانُهَا تِلْكَ الثِّمَارْ		
				
الصنعة  . ماية . زجل				
0	يَا شَمْسَ الغُرُوبْ	كُسِيتِ الشُّحُوبْ	بِرَخْيِ الحُجُوبْ	وَالاِصْفِرَارْ 
0	أَمْهِلْ بِالغُرُوبْ	نُفَرِّجْ كُرُوبْ	قُلْ لِي كِيفْ نَتُوبْ	عَنِ العُقَارْ
0	مَا تَخْشَى الذُّنُوبْ	عَذَّبْتِ القُلُوبْ	وَجِسْمِي يَذُوبْ	عَلَى الجِمَارْ
0	بِاللَّهْ لا تَغِيبْ	حَتَّى نُقَبِّلْ	فِي وَجْهِ المَلِيحْ	قُبْلَة وَنَعْجَلْ
0	الطَّرْفُ الكَحِيلْ	وَالخَدُّ الأَسِيلْ	وَالوَجْهُ الجَمِيلْ	يَزِيدْنِي عِشْقَا
				
الصنعة  . شغل ـ صيكة . زجل				
0	شَمْسْ العَشِيَّة بِاللَّهْ	مَهْلًا عَلَى غَرْضِي		
0	ضَوْء النَّهَارْ اكْسَاهْ	وَاللَّيْلُ فِي غَمْضِ		
0	يَا حَسْرَتِي يَا أَوَّاهْ	قَدْ غَابَ عَنْ لَحْظِي		
				
0	وَمَنْ هَوِيتْ قَالْ لِي    	قَدْ حَلَّتِ الفُرْقَه		
0	سَكْبتْ دُمُوعْ نَجْلِي	وَاشْتَدَّتِ العِشْقَه		
				
				
الصنعة  . شغل ـ ماية . قصيدة. خفيف				
0	بِذِمَامِ الهَوَى وَحِفْظِ الوِدَادِ	اِرْحَمُوا غُرْبَتِي وَطُولَ انْفِرَادِي		
0	حَفِظَ اللَّهُ سَاعَةً جَمَعَتْنَا	نِلْتُ فِيهَا مَعَ الحَبِيبِ مُرَادِي		
				
الصنعة  . شغل ـ ماية . زجل				
0	عَقْلِي عَبَّاهْ	يَا مُسْلِمِينْ	اللِّي نَهْوَاهْ	
0	كَمْ لِي نَهْوَاهْ	طُولَ السِّنِينْ	وَلا نَنْسَاهْ	
0	لَيْلِي نَرْعَاهْ	كُلُّهُ أَنِينْ	وَانَا نَرْجَاهْ	
				
0	مَنْ ذَا الَّذِي يَصْبِرْ عَلَى جُرْحِ الكَبِدْ	وَلَوْ يَكُونْ مِسْكِينْ قُلَيْبُه مِنَ الحَدِيدْ		
				
0	لِلْمَليِحْ يَعْشَقْ	بِالطَّرْفِ الكَحِيلْ	وَالحَاجْبْ مَدِيدْ	
