الصنعة 1 . شغل ـ اصبهان . زجل			
20	يَا كَوْكَبَ الأَحْلاكْ	قَلْبِي هَوَاكْ	
			
16	توشية		
			
12	هَوَاكَ يَا فَتَّانْ		
12	قَدْ حَيَّرَ الأَذْهَانْ		
12	بِاللَّهِ يَا سُلْطَانْ		
			
20	رِفْقًا بِمَنْ هَوَاكْ	وَدَعْ جَفَاكْ	
			
الصنعة 2  . اصبهان . توشيح			
8	سَقْطتْ دُمُوعِي جَارِي	مِنْ  مُقْلَتِي  سَقَطْ	
8	كَالذُّرِّ  فِي  انْحِطَاطِ	لَوْ كَانَ  يُلْتَقَطْ	
			
8	يَا نَاثِرَ اللَّئَالِي	مِنْ دَمْعِيَ الفَرِيدْ	
8	يَا مُشْبِهَ الغَزَالِ	بِمُقْلَةٍ وَجِيدْ	
8	يَا كَعْبَةَ الجَمَالِ	يَا غِيدَ كُلَّ غِيدْ	
			
8	يَا جَنَّتِي وَنَارِي	كَلَّفْتَنِي شَطَطْ	
8	مُذْ بِتَّ بْالنِّفَارِ	مِنِّي عَلَى شَطَطْ	
			
الصنعة 6 . اصبهان . بروالة			
0	قَلْبي صَابْ امْنَاهْ مْعَ الحْبِيبْ	اللِّي كَيْزْهَالُه	واظْفَرْ بِْالسّْلْوانْ
0	مْنْ بَعْدْ التِّيهَانْ وْالجْفَا	عَادَتْ لِيهْ أَيَّامُه	بْقْدُومْ المْزْيَانْ 
			
0	بْقْدُومْ المْزْيَانْ نَالْ قَلْبِي	وْفْرَحْ بْوْصَالُه	فْي رْيَاضْ السُّوسَانْ
0	فْي رْيَاضْ السُّوسَانْ شِي سْوَايَعْ	فُزْنَا بْنْغَامُه	وْشْرَبْنَا كِيسَانْ
			
0	وْشْرَبْنَا كِيسَانْ وْالمْلِيحْ	يْقُولْ فْي مُوَّالُه	أَنَا هُو السُّلْطَانْ
0	أَنَا هُو السُّلْطَانْ وْالشّْمَايْلْ	زِينَه فْي قْوَامُه	قُولُوا لِلْغِزْلانْ
			
الصنعة 5 . شغل ـ اصبهان . قصيدة. خفيف			
37	كُلُّ صَعْبٍ يَهُونُ إِلا جَفَاكُمْ	فَعَسَاكُمْ أَنْ تَرْحَمُونِي عَسَاكُمْ	
37	لَيْسَ يَقْوَى عَلَى البِعَادِ مُحِبٌّ	مُسْتَهَامٌ عَوَّدْتُمُوهُ رِضَاكُمْ	
			
الصنعة 8 . زوركند . بروالة			
0	الحُبّْ اعْسَاكْرُه ابْطَالْ	يَقْهَرْ لْعْشِيقْ بْالنّْصَالْ	
0	كِيفْ اقْهَرْنِي وْصَالْ	بَجْيُوشُه رَادْ اقْتَالِي	
0	مْكْوِي مْنْ سُودْ النّْجَالْ	بِيَّا عْرَاضْ الفَالْ	
			
0	إِنَّ عَهْدِي بِكُمْ وَثِيقٌ وَوُدِّي		
			
الصنعة 19 . شغل ـ اصبهان . قصيدة. منسرح			
34	مَا كُنْتُ أَدْرِي مَا الحُبُّ لَوْلاكُمُ	عَلَّمْتُمُونِي مِنْ طِيبِ مَعْنَاكُمُ	
34	أَنْتُمْ فِي قَلْبِي وَذِكْرُكُمْ فِي فَمِي	فَكَيْفَ أَسْلُو أَمْ كَيْفَ أَنْسَاكُمُ	
			
الصنعة 20 . رمل الماية . زجل			
6	يَا مَنْ مَلَكْنِي عَبْدَا	مِنْ غَيْرِ شِينْ وَرَا	
8	اعْلاشْ قَلْبْكْ تَعَدَّى	عَنْ هَا وَجِيمْ وَرَا	
			
4	عَذَّبْتَنِي سِنِينَا	مِنْ تَا وَجِيمْ وَنُونْ	
